AXT49VCFZDGW8,33,0,1,0,5,1,bar
AXT49VCFZDGW8,34,1,0,0,5,2,bar
AXT49VCFZDGW8,35,0,1,0,5,1,bar
AXT49VCFZDGW8,36,1,0,0,5,1,bar
AA4KKLIU4C3NY,1,0,1,0,5,6,bar
AA4KKLIU4C3NY,2,1,0,0,5,4,bar
AA4KKLIU4C3NY,3,1,1,1,5,5,bar
AA4KKLIU4C3NY,4,0,0,1,5,5,bar
AA4KKLIU4C3NY,5,1,1,1,5,4,bar
AA4KKLIU4C3NY,6,0,0,1,5,5,bar
AA4KKLIU4C3NY,7,1,1,1,5,5,bar
AA4KKLIU4C3NY,8,0,0,1,5,5,bar
AA4KKLIU4C3NY,9,1,1,1,5,5,bar
AA4KKLIU4C3NY,10,0,0,1,5,5,bar
AA4KKLIU4C3NY,11,1,1,1,5,5,bar
AA4KKLIU4C3NY,12,0,0,1,5,5,bar
AA4KKLIU4C3NY,13,1,1,1,5,5,bar
AA4KKLIU4C3NY,14,0,0,1,5,4,bar
AA4KKLIU4C3NY,15,1,1,1,5,5,bar
